ID,Title,Content,Excerpt,Date,"Post Type",Permalink,_catalog,_crosssell_skus,_elementor_edit_mode,_elementor_template_type,_elementor_version,_et_additional_block,_et_primary_category,_et_product_slider,_et_product_view_color,_et_product_view_hover,_et_sale_counter,_et_single_layout,_et_single_thumbnail_hover,_file_path,_file_paths,_fixed_price_rules,_has_multi_selling,_heateor_sss_meta,_is_multi_parent,_la-digue_price,_la-digue_price_method,_la-digue_regular_price,_la-digue_sale_price,_la-digue_sale_price_dates,_la-digue_sale_price_dates_from,_la-digue_sale_price_dates_to,_mahe_price,_mahe_price_method,_mahe_regular_price,_mahe_sale_price,_mahe_sale_price_dates,_mahe_sale_price_dates_from,_mahe_sale_price_dates_to,_max_variation_price,_max_variation_regular_price,_max_variation_sale_price,_min_variation_price,_min_variation_regular_price,_min_variation_sale_price,_praslin_price,_praslin_price_method,_praslin_regular_price,_praslin_sale_price,_praslin_sale_price_dates,_praslin_sale_price_dates_from,_praslin_sale_price_dates_to,_product_video_autoplay,_product_video_code,_product_video_gallery,_sale_price_time_end,_sale_price_time_start,_tiered_price_rules_type,_upsell_skus,_wcfm_new_product_notified,_wcfm_product_approved_notified,_wcfm_product_author,_wcfm_product_views,_wcfmmp_commission,_wcfmmp_processing_time,_woo_uom_input,_wp_old_date,_wp_old_slug,_wp_page_template,_wp_trash_meta_status,_wp_trash_meta_time,108,1147,1334,1560,236,25,469.57,9.57,disable_add_to_cart,disable_price,manually,onesignal_meta_box_present,onesignal_modify_title_and_content,onesignal_notification_custom_content,onesignal_notification_custom_heading,onesignal_send_notification,price1,price2,rs_page_bg_color,wcfm_policy_product_options,Brands,"Product Type","Product Visibility","Product categories","Product tags","Product shipping classes","Image URL","Images Filename","Images Path","Images ID","Images Title","Images Caption","Images Description","Images Alt Text","Attachment URL","Attachments Filename","Attachments Path","Attachments ID","Attachments Title","Attachments Caption","Attachments Description","Attachments Alt Text",Status,"Author ID","Author Username","Author Email","Author First Name","Author Last Name",Slug,Format,Template,Parent,"Parent Slug",Order,"Comment Status","Ping Status","Post Modified Date","Attribute Name (Packages)","Attribute Value (Packages)","Attribute In Variations (Packages)","Attribute Is Visible (Packages)","Attribute Is Taxonomy (Packages)","Attribute Position (Packages)",Visibility,"Stock Status",Downloadable,Virtual,"Regular Price","Sale Price","Purchase Note",Featured,Weight,Length,Width,Height,SKU,"Sale Price Dates From","Sale Price Dates To",Price,"Sold IndivIDually","Manage Stock",Stock,Up-Sells,Cross-Sells,"Downloadable Files","Download Limit","Download Expiry","Product URL","Button Text",Backorders,"Tax Status","Tax Class","Default Attributes","Total Sales","Product Version","Variation Description","WC Rating Count","WC Review Count","WC Average Rating","Downloadable File Name"
5621,"BEEF TENDERLOIN CUBES INDIA 1 KG",,,"March 26, 2021",product,https://shop.ewdc.in/product/beef-tenderloin-cubes-india-1-kg/,,[],,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,156.67,manually,469.57,,default,,,156.67,manually,108,,default,,,,,,,,,156.67,manually,135,,default,,,,,,,,,[],,,,,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",,,2021-03-10,,default,,,108,,,,236,,469.57,,,,manually,1,,,,,,,,,ALLANA,simple,visible,"Frozen Foods","Beef,CUBE,TENDERLION",,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,beef-tenderloin-cubes-india-1-kg,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,156.67,,,no,,,,,FZBEF0010,,,156.67,no,no,,,,,,,,,no,none,0,a:0:{},0,5.0.0,,,0,0,
5623,"BEEF TOPSIDE SLICE BRAZIL 900 GM / 1100 GM",,,"March 26, 2021",product,https://shop.ewdc.in/product/beef-topside-slice-brazil-900-gm-1100-gm/,,[],,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,152.08,manually,469.57,,default,,,152.08,manually,108,,default,,,,,,,,,152.08,manually,135,,default,,,,,,,,,[],,,,1,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",,,2021-03-10,,default,,,108,,,,236,,469.57,,,,manually,1,,,,,,,,,Friboi,simple,visible,"Frozen Foods","Beef,CUBE,TOPSIDE",,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,beef-topside-slice-brazil-900-gm-1100-gm,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,152.08,,,no,,,,,FZBEF0146,,,152.08,no,no,,,,,,,,,no,none,0,a:0:{},0,5.0.0,,,0,0,
5625,"BEEF STRIPLOIN SLICE",,,"March 26, 2021",product,https://shop.ewdc.in/product/beef-striploin-slice/,,[],,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,191.66,manually,469.57,,default,,,191.66,manually,108,,default,,,,,,,,,191.66,manually,135,,default,,,,,,,,,[],,,,1,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",,,2021-03-10,,default,,,108,,,,236,,469.57,,,,manually,1,,,,,,,,,Friboi,simple,visible,"Frozen Foods","Beef,SLICE,STRIPLOIN",,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,beef-striploin-slice,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,191.66,,,no,,,,,FZBEF0176,,,191.66,no,no,,,,,,,,,no,none,0,a:0:{},0,5.0.0,,,0,0,
5627,"OX TAIL SLICE BRAZIL 1 KG",,,"March 26, 2021",product,https://shop.ewdc.in/product/ox-tail-slice-brazil-1-kg/,,[],,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,141.67,manually,469.57,,default,,,141.67,manually,108,,default,,,,,,,,,141.67,manually,135,,default,,,,,,,,,[],,,,1,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",,,2021-03-10,,default,,,108,,,,236,,469.57,,,,manually,1,,,,,,,,,Friboi,simple,visible,"Frozen Foods","Beef,OX,TAIL",,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,ox-tail-slice-brazil-1-kg,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,141.67,,,no,,,,,FZBEF0221,,,141.67,no,no,,,,,,,,,no,none,0,a:0:{},0,5.0.0,,,0,0,
5630,"CHICKEN LEG QUARTER RETAIL 1 KG",,,"March 26, 2021",product,https://shop.ewdc.in/product/chicken-leg-quarter-retail-1-kg/,,[],,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,56.66,manually,469.57,,default,,,56.66,manually,108,,default,,,,,,,,,56.66,manually,135,,default,,,,,,,,,[],,,,,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",,,2021-03-10,,default,,,108,,,,236,,469.57,,,,manually,1,,,,,,,,,SEARA,simple,visible,"Frozen Foods","CHICKEN,LEG,POULTRY,QUARTER",,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,chicken-leg-quarter-retail-1-kg,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,56.66,,,no,,,,,FZCHI0289,,,56.66,no,no,,,,,,,,,no,none,0,a:0:{},0,5.0.0,,,0,0,
5632,"SCALLOPS KING 1 KG",,,"March 26, 2021",product,https://shop.ewdc.in/product/scallops-king-1-kg/,,[],,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,680,manually,469.57,,default,,,680,manually,108,,default,,,,,,,,,680,manually,135,,default,,,,,,,,,[],,,,,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",,,2021-03-10,,default,,,108,,,,236,,469.57,,,,manually,1,,,,,,,,,GENERIC,simple,visible,"Frozen Foods","SCALLOPS,SEAFOOD",,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,scallops-king-1-kg,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,680,,,no,,,,,FZFIS0002,,,680,no,no,,,,,,,,,no,none,15,a:0:{},0,5.0.0,,,0,0,
5634,"SALMON FILLET SKIN ON 1 KG",,,"March 26, 2021",product,https://shop.ewdc.in/product/salmon-fillet-skin-on-1-kg/,,[],,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,920,manually,469.57,,default,,,920,manually,108,,default,,,,,,,,,920,manually,135,,default,,,,,,,,,[],,,,,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",,,2021-03-10,,default,,,108,,,,236,,469.57,,,,manually,1,,,,,,,,,GENERIC,simple,visible,"Frozen Foods","FILLET,SALMON,SEAFOOD",,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,salmon-fillet-skin-on-1-kg,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,920,,,no,,,,,FZFIS0039,,,920,no,no,,,,,,,,,no,none,15,a:0:{},0,5.0.0,,,0,0,
5636,"MUSSELS HALF SHELL 1 KG",,,"March 26, 2021",product,https://shop.ewdc.in/product/mussels-half-shell-1-kg/,,[],,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,280,manually,469.57,,default,,,280,manually,108,,default,,,,,,,,,280,manually,135,,default,,,,,,,,,[],,,,,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",,,2021-03-10,,default,,,108,,,,236,,469.57,,,,manually,1,,,,,,,,,TALLY,simple,visible,"Frozen Foods","GREEN,MUSSELS,SEAFOOD,SHELL",,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,mussels-half-shell-1-kg,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,280,,,no,,,,,FZMUS0001,,,280,no,no,,,,,,,,,no,none,15,a:0:{},0,5.0.0,,,0,0,
5638,"OCTOPUS BABY 1 KG",,,"March 26, 2021",product,https://shop.ewdc.in/product/octopus-baby-1-kg/,,[],,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,165,manually,469.57,,default,,,165,manually,108,,default,,,,,,,,,165,manually,135,,default,,,,,,,,,[],,,,,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",,,2021-03-10,,default,,,108,,,,236,,469.57,,,,manually,1,,,,,,,,,GENERIC,simple,visible,"Frozen Foods","BABY,CLEANED,OCTOPUS,SEAFOOD",,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,octopus-baby-1-kg,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,165,,,no,,,,,FZOCT0002,,,165,no,no,,,,,,,,,no,none,15,a:0:{},0,5.0.0,,,0,0,
5640,"PORK CUBE 1 KG",,,"March 26, 2021",product,https://shop.ewdc.in/product/pork-cube-1-kg/,,[],,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,112,manually,469.57,,default,,,112,manually,108,,default,,,,,,,,,112,manually,135,,default,,,,,,,,,[],,,,,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",,,2021-03-10,,default,,,108,,,,236,,469.57,,,,manually,1,,,,,,,,,GENERIC,simple,visible,"Frozen Foods","CUBE,PORK",,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,pork-cube-1-kg,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,112,,,no,,,,,FZPOR0039,,,112,no,no,,,,,,,,,no,none,0,a:0:{},0,5.0.0,,,0,0,
5642,"PORK GAMMON 7- 8 [APPROX]",,,"March 26, 2021",product,https://shop.ewdc.in/product/pork-gammon-7-8-approx/,,[],,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,"{""sharing"":0,""vertical_sharing"":0}",,295,manually,469.57,,default,,,295,manually,108,,default,,,,,,,,,295,manually,135,,default,,,,,,,,,[],,,,1,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",,,2021-03-10,pork-gammon-1-kg,default,,,108,,,,236,,469.57,,,,manually,1,,,,,,,,,GENERIC,simple,visible,"Frozen Foods","GAMON,PORK",,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,pork-gammon-7-8-approx,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,295,,,no,,,,,FZPOR0165,,,295,no,no,,,,,,,,,no,none,0,a:0:{},0,5.0.0,,,0,0,
5644,"SQUID TUBE 10/20 OCEAN PEARL IQF 1 KG",,,"March 26, 2021",product,https://shop.ewdc.in/product/squid-tube-10-20-ocean-pearl-iqf-1-kg/,,[],,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,175,manually,469.57,,default,,,175,manually,108,,default,,,,,,,,,175,manually,135,,default,,,,,,,,,[],,,,4,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",,,2021-03-10,,default,,,108,,,,236,,469.57,,,,manually,1,,,,,,,,,"OCEAN PEARL",simple,visible,"Frozen Foods","SQUID,TUBE",,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,squid-tube-10-20-ocean-pearl-iqf-1-kg,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,175,,,no,,,,,FZSQU0002,,,175,no,no,,,,,,,,,no,none,15,a:0:{},1,5.0.0,,,0,0,
5646,"APPLE GRANNY SMITH FRESH 1 KG",,,"March 26, 2021",product,https://shop.ewdc.in/product/apple-granny-smith-fresh-1-kg/,,[],,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,235,manually,469.57,,default,,,235,manually,108,,default,,,,,,,,,235,manually,135,,default,,,,,,,,,[],,,,1,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",,,2021-03-11,apple-granny-smith-fresh,default,,,108,,,,236,,469.57,,,,manually,1,,,,,,,,,"FRESH PRODUCE",simple,visible,"Fresh Produce","APPLE,FRESH,FRUIT,GRANNY SMITH",,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,apple-granny-smith-fresh-1-kg,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,235,,,no,,,,,FRAPL0008,,,235,no,no,,,,,,,,,no,none,0,a:0:{},0,5.0.0,,,0,0,
5648,"APPLE GREEN FRESH DUBAI 1 KG",,,"March 26, 2021",product,https://shop.ewdc.in/product/apple-green-fresh-dubai-1-kg/,,[],,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,80.5,manually,469.57,,default,,,80.5,manually,108,,default,,,,,,,,,80.5,manually,135,,default,,,,,,,,,[],,,,2,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",,,2021-03-11,apple-green-fresh-dubai,default,,,108,,,,236,,469.57,,,,manually,1,,,,,,,,,"FRESH PRODUCE",simple,visible,"Fresh Produce","APPLE,FRESH,FRUIT,GREEN",,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,apple-green-fresh-dubai-1-kg,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,80.5,,,no,,,,,FRAPL0001,,,80.5,no,no,,,,,,,,,no,none,0,a:0:{},0,5.0.0,,,0,0,
5650,"APPLE GREEN TURKEY FRESH 1 KG",,,"March 26, 2021",product,https://shop.ewdc.in/product/apple-green-turkey-fresh-1-kg/,,[],,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,132,manually,469.57,,default,,,132,manually,108,,default,,,,,,,,,132,manually,135,,default,,,,,,,,,[],,,,1,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",,,2021-03-11,apple-green-turkey-fresh,default,,,108,,,,236,,469.57,,,,manually,1,,,,,,,,,"FRESH PRODUCE",simple,visible,"Fresh Produce","APPLE,FRESH,FRUIT,GREEN",,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,apple-green-turkey-fresh-1-kg,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,132,,,no,,,,,FRAPL0014,,,132,no,no,,,,,,,,,no,none,0,a:0:{},0,5.0.0,,,0,0,
5652,"APPLE RED FRESH DUBAI 1 KG",,,"March 26, 2021",product,https://shop.ewdc.in/product/apple-red-fresh-dubai-1-kg/,,[],,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,79.8,manually,469.57,,default,,,79.8,manually,108,,default,,,,,,,,,79.8,manually,135,,default,,,,,,,,,[],,,,2,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",,,2021-03-11,apple-red-fresh-dubai,default,,,108,,,,236,,469.57,,,,manually,1,,,,,,,,,"FRESH PRODUCE",simple,visible,"Fresh Produce","APPLE,FRESH,FRUIT,RED",,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,apple-red-fresh-dubai-1-kg,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,79.8,,,no,,,,,FRAPL0002,,,79.8,no,no,,,,,,,,,no,none,0,a:0:{},0,5.0.0,,,0,0,
5654,"APPLE RED FRESH TURKEY 1 KG",,,"March 26, 2021",product,https://shop.ewdc.in/product/apple-red-fresh-turkey-1-kg/,,[],,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,132,manually,469.57,,default,,,132,manually,108,,default,,,,,,,,,132,manually,135,,default,,,,,,,,,[],,,,1,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",,,2021-03-11,apple-red-turkey-fresh,default,,,108,,,,236,,469.57,,,,manually,1,,,,,,,,,"FRESH PRODUCE",simple,visible,"Fresh Produce","APPLE,FRESH,FRUIT,RED",,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,apple-red-fresh-turkey-1-kg,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,132,,,no,,,,,FRAPL0011,,,132,no,no,,,,,,,,,no,none,0,a:0:{},0,5.0.0,,,0,0,
5656,"APRICOT FRESH 1 KG",,,"March 26, 2021",product,https://shop.ewdc.in/product/apricot-fresh-1-kg/,,[],,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,130,manually,469.57,,default,,,130,manually,108,,default,,,,,,,,,130,manually,135,,default,,,,,,,,,[],,,,2,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",,,2021-03-11,apricot-fresh,default,,,108,,,,236,,469.57,,,,manually,1,,,,,,,,,"FRESH PRODUCE",simple,visible,"Fresh Produce","APRICOT,FRESH,FRUIT",,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,apricot-fresh-1-kg,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,130,,,no,,,,,FRAPR0001,,,130,no,no,,,,,,,,,no,none,0,a:0:{},0,5.0.0,,,0,0,
5658,"ASPARAGUS GREEN FRESH 1 KG",,,"March 26, 2021",product,https://shop.ewdc.in/product/asparagus-green-fresh-1-kg/,,[],,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,500,manually,469.57,,default,,,500,manually,108,,default,,,,,,,,,500,manually,135,,default,,,,,,,,,[],,,,1,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",,,2021-03-11,asparagus-green-fresh,default,,,108,,,,236,,469.57,,,,manually,1,,,,,,,,,"FRESH PRODUCE",simple,visible,"Fresh Produce","ASPARAGUS,FRESH,FRUIT,GREEN",,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,asparagus-green-fresh-1-kg,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,500,,,no,,,,,FRASP0001,,,500,no,no,,,,,,,,,no,none,0,a:0:{},0,5.0.0,,,0,0,
5660,"ASPARAGUS WHITE FRESH 1 KG",,,"March 26, 2021",product,https://shop.ewdc.in/product/asparagus-white-fresh-1-kg/,,[],,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,600,manually,469.57,,default,,,600,manually,108,,default,,,,,,,,,600,manually,135,,default,,,,,,,,,[],,,,1,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",,,2021-03-11,asparagus-white-fresh,default,,,108,,,,236,,469.57,,,,manually,1,,,,,,,,,"FRESH PRODUCE",simple,visible,"Fresh Produce","ASPARAGUS,FRESH,FRUIT,WHITE",,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,asparagus-white-fresh-1-kg,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,600,,,no,,,,,FRASP0002,,,600,no,no,,,,,,,,,no,none,0,a:0:{},0,5.0.0,,,0,0,
5662,"AVACADO FRESH 1 KG",,,"March 26, 2021",product,https://shop.ewdc.in/product/avacado-fresh-1-kg/,,[],,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,422,manually,469.57,,default,,,422,manually,108,,default,,,,,,,,,422,manually,135,,default,,,,,,,,,[],,,,2,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",,,2021-03-11,avacado-fresh,default,,,108,,,,236,,469.57,,,,manually,1,,,,,,,,,"FRESH PRODUCE",simple,visible,"Fresh Produce","AVACADO,FRESH,FRUIT",,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,avacado-fresh-1-kg,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,422,,,no,,,,,FRAVA0001,,,422,no,no,,,,,,,,,no,none,0,a:0:{},0,5.0.0,,,0,0,
5664,"BANANA FRESH 1 KG",,,"March 26, 2021",product,https://shop.ewdc.in/product/banana-fresh-1-kg/,,[],,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,300,manually,469.57,,default,,,300,manually,108,,default,,,,,,,,,300,manually,135,,default,,,,,,,,,[],,,,,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",,,2021-03-11,banana-fresh,default,,,108,,,,236,,469.57,,,,manually,1,,,,,,,,,"FRESH PRODUCE",simple,visible,"Fresh Produce","BANANA,FRESH,FRUIT",,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,banana-fresh-1-kg,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,300,,,no,,,,,FRBAN0001,,,300,no,no,,,,,,,,,no,none,0,a:0:{},0,5.0.0,,,0,0,
5666,"BASIL LEAVES FRESH 1 KG",,,"March 26, 2021",product,https://shop.ewdc.in/product/basil-leaves-fresh-1-kg/,,[],,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,130,manually,469.57,,default,,,130,manually,108,,default,,,,,,,,,130,manually,135,,default,,,,,,,,,[],,,,1,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",,,2021-03-11,basil-leaves-fresh,default,,,108,,,,236,,469.57,,,,manually,1,,,,,,,,,"FRESH PRODUCE",simple,visible,"Fresh Produce","BASIL,FRESH,FRUIT,HERB",,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,basil-leaves-fresh-1-kg,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,130,,,no,,,,,FRSPI0002,,,130,no,no,,,,,,,,,no,none,15,a:0:{},0,5.0.0,,,0,0,
5668,"BEANS GREEN FRESH EGYPT 1 KG",,,"March 26, 2021",product,https://shop.ewdc.in/product/beans-green-fresh-egypt-1-kg/,,[],,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,115,manually,469.57,,default,,,115,manually,108,,default,,,,,,,,,115,manually,135,,default,,,,,,,,,[],,,,1,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",,,2021-03-11,beans-green-fresh-egypt,default,,,108,,,,236,,469.57,,,,manually,1,,,,,,,,,"FRESH PRODUCE",simple,visible,"Fresh Produce","BEANS,FRESH,FRUIT,GREEN",,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,beans-green-fresh-egypt-1-kg,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,115,,,no,,,,,FRBEN0013,,,115,no,no,,,,,,,,,no,none,0,a:0:{},0,5.0.0,,,0,0,
5670,"BEETROOT FRESH 1 KG",,,"March 26, 2021",product,https://shop.ewdc.in/product/beetroot-fresh-1-kg/,,[],,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,82,manually,469.57,,default,,,82,manually,108,,default,,,,,,,,,82,manually,135,,default,,,,,,,,,[],,,,3,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",,,2021-03-11,beetroot-fresh,default,,,108,,,,236,,469.57,,,,manually,1,,,,,,,,,"FRESH PRODUCE",simple,visible,"Fresh Produce","BEETROOT,FRESH,FRUIT",,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,beetroot-fresh-1-kg,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,82,,,no,,,,,FRBET0001,,,82,no,no,,,,,,,,,no,none,0,a:0:{},0,5.0.0,,,0,0,
